publisher.save-success,Content saved. All good!,,,,,,تم حفظ المحتوى. الامور جيدة!,,,,,,,,,,,,Materijal spremljen. Sve dobro!,,,,,,,,内容已保存,,,,Obsah uložen. Všechno v pořádku!,,Inhoud opgeslaan.,,,,,,,Contenu sauvegardé. Tout va bien !,,,,,,Inhalt gespeichert,,,,,,,,,,,,,,,,,,,,Contenuto salvato. Perfetto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strona zapisana pomyślnie.,Conteúdo guardado. Está tudo bem!,Conteúdo salvo. Tudo certo!,,,,,Контент сохранён. Всё хорошо!,,,,,,,,,,,,,,Vsebina shranjena. Vse je v redu!,,,,,,,,,,,,,,,,İçerik Kaydedildi,,,,Контент збережений. Все добре!,,,,,,,,,,,,
publisher.start-date,Start Date,,,,,,تاريخ البدء,,,,,,,,,,,,Startni Datum,,,,,,,,开始日期,,,,Počáteční datum,,Startdatum,,,,,,,Date de début,,,,,,Anfangsdatum,,,,,,,,,,,,,,,,,,,,Data d'inizio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Początek publikacji,Data de início,Data de início,,,,,Начало активности,,,,,,,,,,,,,,Datum začetka,,,,,,,,,,,,,,,,Başlangıç ​​Tarihi,,,,Початок активності,,,,,,,,,,,,
publisher.switcher-title,Status,,,,,,الحالة,,,,,,,,,,,,Status,,,,,,,,状态,,,,Stav,,Status,,,,,,,Statut,,,,,,Status,,,,,,,,,,,,,,,,,,,,Stato,,,,,,,,,,,,,,,,,,,,,,,,,,,,Status,,,,,Stan,Situação,Situação,,,,,Статус,,,,,,,,,,,,,,Stanje,,Estado,,,,,,,,,,,,,,Durum,,,,Статус,,,,,,,,,,,,
publisher.update,Update,,,,,,تعديل,,,,,,,,,,,,Ažuriraj,,,,,,,,更新,,,,Aktualizovat,,Bijwerken,,,,,,,Mettre à jour,,,,,,Aktualisieren,,,,,,,,,,,,,,,,,,,,Aggiorna,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater,,,,,Zapisz,Atualizar,Atualizar,,,,,Обновить,,,,,,,,,,,,,,Posodobi,,Actualizar,,,,,,,,,,,,,,Güncelle,,,,Оновити,,,,,,,,,,,,
publisher.update-close,Update and close,,,,,,تعديل و اغلاق,,,,,,,,,,,,Ažuriraj i zatvori,,,,,,,,更新并关闭,,,,Aktualizovat a zavřít,,Bijwerken en sluiten,,,,,,,Mettre à jour et fermer,,,,,,Aktualisieren und schließen,,,,,,,,,,,,,,,,,,,,Aggiorna e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater og lukk,,,,,Zapisz i zamknij,Atualizar e fechar,Atualizar e fechar,,,,,Обновить и закрыть,,,,,,,,,,,,,,Posodobi in zapri,,Actualizar y cerrar,,,,,,,,,,,,,,Güncelle Ve Kapat,,,,Оновити і закрити,,,,,,,,,,,,
publisher.update-new,Update and create new,,,,,,تعديل و انشاء جديد,,,,,,,,,,,,Ažuriraj i kreiraj novi,,,,,,,,更新并创建新内容,,,,Aktualizovat a vytvořit nové,,Bijwerken en nieuwe aanmaken,,,,,,,Mettre à jour et créer un nouveau,,,,,,Aktualisieren und neu erstellen,,,,,,,,,,,,,,,,,,,,Aggiorna e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater og opprett ny,,,,,Zapisz i dodaj nowy,Atualizar e criar outro,Atualizar e criar outro,,,,,Обновить и создать еще,,,,,,,,,,,,,,Posodobi in ustvari novo,,Actualizar y creatr nuevo,,,,,,,,,,,,,,Güncelle Ve Yeni Oluştur,,,,Оновити і створити ще,,,,,,,,,,,,
publisher.parent-page,Parent page,,,,,,الصفحة الأصل,,,,,,,,,,,,Roditeljska stranica,,,,,,,,,,,,Nadřazená stránka,,Bovenliggende pagina,,,,,,,Page parente,,,,,,Übergeordnete Seite,,,,,,,,,,,,,,,,,,,,Pagina genitore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Página principal,Página principal,,,,,,,,,,,,,,,,,,,Nadrejena stran,,,,,,,,,,,,,,,,Üst Sayfa,,,,Батьківська сторінка,,,,,,,,,,,,
publisher.review-status,Review status,,,,,,مراجعة الحالة,,,,,,,,,,,,Status pregleda,,,,,,,,,,,,Stav kontroly,,Status herzien,,,,,,,Statut de révision,,,,,,Review-Status,,,,,,,,,,,,,,,,,,,,Stato revisione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rever estado,Rever status,,,,,,,,,,,,,,,,,,,Stanje pregleda,,,,,,,,,,,,,,,,İnceleme Durumu,,,,Статус огляду,,,,,,,,,,,,
publisher.visibility,Visibility,,,,,,الرؤية,,,,,,,,,,,,Vidljivost,,,,,,,,,,,,Viditelnost,,Zichtbaarheid,,,,,,,Visibilité,,,,,,Sichtbarkeit,,,,,,,,,,,,,,,,,,,,Visibilità,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visibilidade,Visibilidade,,,,,,,,,,,,,,,,,,,Vidnost,,,,,,,,,,,,,,,,Görünürlük,,,,Видимість,,,,,,,,,,,,
select.empty-text,"Sorry, no matching options.",,,,,,آسف ، لا توجد خيارات مطابقة.,,,,,,,,,,,,"Oprostite, nema poklapanja.",,,,,,,,请选择选项,,,,"Omlouvám se, žádná shoda.",,"Sorry, geen overeenkomstige opties.",,,,,,,"Désolé, aucune correspondance trouvée.",,,,,,Leider keine passenden Optionen gefunden,,,,,,,,,,,,,,,,,,,,"Spiacenti, nessuna opzione corrispondente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beklager, ingen alternativ matcher valget.",,,,,Nie znaleziono pasujących parametrów.,"Desculpe, nada foi encontrado.","Desculpe, nada foi encontrado.",,,,,Нет соответствующих параметров.,,,,,,,,,,,,,,"Žal, ujemajočih se možnosti ni.",,No hay coincidencias.,,,,,,,,,,,,,,"Üzgünüz, Eşleşen Seçenek Yok.",,,,Немає відповідних параметрів.,,,,,,,,,,,,
uploader.dropzone-text,or drop new files here,,,,,,أو قم بإسقاط ملفات جديدة هنا,,,,,,,,,,,,ili prevucite nove fajlove ovdje,,,,,,,,或者将文件拖拽至此处,,,,nebo přetáhněte soubory sem,,of sleep nieuwe bestanden naar hier,,,,,,,ou faites glisser de nouveaux fichiers ici,,,,,,oder neue Dateien hier ablegen,,,,,,,,,,,,,,,,,,,,o trascina i nuovi file qui,,,,,,,,,,,,,,,,,,,,,,,,,,,,eller dra- og slipp filer her,,,,,lub upuść pliki tutaj,ou solte novos ficheiros aqui,ou solte novos arquivos aqui,,,,,или перетащите сюда файлы.,,,,,,,,,,,,,,ali spustite nove datoteke tukaj,,o arrastre los archivos aquí.,,,,,,,,,,,,,,Veya Yeni Dosyaları Buraya Bırakın,,,,або перетягніть сюди файли.,,,,,,,,,,,,
uploader.upload-btn-label,Add new,,,,,,اضافة جديد,,,,,,,,,,,,Dodaj novi,,,,,,,,上传文件,,,,Přidat,,Nieuw toevoegen,,,,,,,Ajouter,,,,,,Neu hinzufügen,,,,,,,,,,,,,,,,,,,,Aggiungi nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last opp,,,,,Dodaj nowy,Criar novo,Criar novo,,,,,Загрузите,,,,,,,,,,,,,,Dodaj novo,,Agregar nuevo,,,,,,,,,,,,,,Yeni Ekle,,,,Завантажте,,,,,,,,,,,,
user-management.2fa,2-factor authentication,,,,,,المصادقة الثنائية,,,,,,,,,,,,2-faktorska verifikacija,,,,,,,,双重验证,,,,Dvoufázové ověření,,2-factor authenticatie,,,,,,,Identification à 2 facteurs,,,,,,2-Faktor-Authentifizierung,,,,,,,,,,,,,,,,,,,,Autenticazione a 2 fattori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uwierzytelnianie dwuskładnikowe,Autenticação de dois fatores,Autenticação de dois fatores,,,,,2-фактороная аутентификация,,,,,,,,,,,,,,Dvofaktorska avtentikacija,,,,,,,,,,,,,,,,2 Faktörlü Kimlik Doğrulama,,,,2-фактороная аутентифікація,,,,,,,,,,,,
user-management.2fa-description,"Please scan this QR code with a Google Authenticator compatible application and enter your one time password below before submitting. See a list of compatible applications <a href="":link"" target=""_blank"" rel=""noopener"">here</a>.",,,,,,"يرجى مسح رمز الاستجابة السريعة هذا ضوئيًا باستخدام تطبيق متوافق مع Google Authenticator وإدخال كلمة مرورك لمرة واحدة أدناه قبل الإرسال. شاهد قائمة بالتطبيقات المتوافقة <a href="":link"" target=""_blank"" rel=""noopener""> هنا </a>.",,,,,,,,,,,,"Molimo vas skenirajte ovaj QR kod sa Google Authenticator kompatibilnom aplikacijom i unesite privremenu šifru prije objavljivanja. Pogledajte listu kompatibilnih aplikacija <a href="":link"" target=""_blank"" rel=""noopener"">ovdje</a>.",,,,,,,,"请用Google Authenticator或相似兼容软件扫描此二维码，并输入一次性密码。<a href="":link"" target=""_blank"" rel=""noopener"">兼容列表</a>.",,,,"Před odesláním prosím naskenujte tento QR kód pomocí aplikace kompatibilní s Google Authenticator a zadejte níže uvedené jednorázové heslo. Seznam kompatibilních aplikací <a href="":link"" target=""_blank"" rel=""noopener"">můžete najít zde</a>.",,"Scan deze QR code met een Google Authenticator compatibele app en voer je eenmalig wachtwoord in. Een lijst van compatibele apps vind je <a href="":link"" target=""_blank"" rel=""noopener"">hier</a>.",,,,,,,"Veuillez scanner ce code QR avec une application compatible avec Google Authenticator et entrez votre mot de passe unique ci-dessous avant de le soumettre. Consultez la liste des applications compatibles <a href="":link"" target=""_blank"" rel=""noopener"">ici</a>.",,,,,,"Bitte scannen Sie diesen QR-Code mit Google Authenticator oder einer kompatiblen Anwendung und geben Sie vor dem Absenden Ihr Einmal-Passwort ein. Eine Liste der kompatiblen Anwendungen finden Sie <a href="":link"" target=""_blank"" rel=""noopener"">hier</a>.",,,,,,,,,,,,,,,,,,,,"Scansiona questo codice QR con un'app compatibile con Google Authenticator e digita la tua password usa e getta prima di continuare. Una lista di applicazioni compatibili è <a href="":link"" target=""_blank"" rel=""noopener"">disponibile qui</a>.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zeskanuj ten kod QR w aplikacji kompatybilnej z Google Authenticator i wprowadź swój jednorazowy kod do poniższego pola. <a href="":link"" target=""_blank"" rel=""noopener"">Tutaj</a> możesz znaleźć listę kompatybilnych aplikacji.","Por favor, leia este código QR com uma aplicação compatível com o Google Authenticator e insira a sua palavra-passe única abaixo antes de submeter. Veja uma lista de aplicações compatíveis <a href="":link"" target=""_blank"" rel=""noopener"">aqui</a>.","Por favor, escaneie este código QR com um aplicativo compatível com o Google Authenticator e insira a sua senha única abaixo antes de enviar. Veja uma lista de aplicações compatíveis <a href="":link"" target=""_blank"" rel=""noopener"">aqui</a>.",,,,,,,,,,,,,,,,,,,"Prosimo, skenirajte to QR kodo z aplikacijo, ki je združljiva z Google Authenticatorjem, in pred oddajo vnesite svoje enkratno geslo spodaj. Seznam združljivih aplikacij najdete <a href="":link"" target=""_blank"" rel=""noopener"">tukaj</a>.",,,,,,,,,,,,,,,,"Lütfen Bu Qr Kodunu Google Authenticator Uyumlu Bir Uygulama İle Tarayın Ve Göndermeden Önce Aşağıya Tek Kullanımlık Şifrenizi Girin. Uyumlu Uygulamaların Listesine <A Href="":Link"" Target=""_Blank"" Rel=""Noopener"">Buradan</A> Bakın.",,,,"Будь ласка, скануйте цей QR-код за допомогою сумісного додатку Google Authenticator та введіть свій пароль нижче, перш ніж подавати. Перегляньте список сумісних додатків <a href="":link"" target=""_blank"" rel=""noopener"">тут</a>.",,,,,,,,,,,,
user-management.2fa-disable,Enter your one time password to disable the 2-factor authentication,,,,,,أدخل كلمة المرور لمرة واحدة لتعطيل المصادقة الثنائية,,,,,,,,,,,,Unesite šifru za jednokratnu upotrebu da onemogućite 2-faktorsku verifijaciju,,,,,,,,请输入你的一次性密码来关闭双重验证,,,,Zadejte své jednorázové heslo pro deaktivování dvoufaktorového ověření,,Voer je eenmalig wachtwoord in om de 2-factor authenticatie uit te schakelen,,,,,,,Entrez votre mot de passe unique pour désactiver l’authentification à 2 facteurs,,,,,,"Geben Sie Ihr Einmal-Passwort ein, um die 2-Faktor-Authentifizierung zu deaktivieren.",,,,,,,,,,,,,,,,,,,,Inserisci la tua password usa e getta per disabilitare l'autenticazione a 2 fattori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podaj swój kod jednorazowy aby wyłączyć uwierzytelnianie dwuskładnikowe,Introduza a sua palavra-passe única para desativar a autenticação de dois fatores,Insira sua senha única para desativar a autenticação de dois fatores,,,,,,,,,,,,,,,,,,,Vnesite svoje enkratno geslo za onemogočanje dvofaktorske avtentikacije,,,,,,,,,,,,,,,,2 Faktörlü Kimlik Doğrulamayı Devre Dışı Bırakmak İçin Tek Seferlik Şifrenizi Girin,,,,"Введіть пароль один раз, щоб вимкнути 2-факторну аутентифікацію",,,,,,,,,,,,
user-management.active,Active,,,,,,مفعل,,,,,,,,,,,,Aktivno,,,,,,,,已激活,,,,Aktivní,,Actief,,,,,,,Actif,,,,,,Aktiv,,,,,,,,,,,,,,,,,,,,Attivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aktive,,,,,Aktywny,Ativo,Ativo,,,,,Активные,,,,,,,,,,,,,,Aktivno,,Activar,,,,,,,,,,,,,,Aktif,,,,Активні,,,,,,,,,,,,
user-management.cancel,Cancel,,,,,,الغاء,,,,,,,,,,,,Prekini,,,,,,,,取消,,,,Zrušit,,Annuleren,,,,,,,Annuler,,,,,,Abbrechen,,,,,,,,,,,,,,,,,,,,Annulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avbryt,,,,,Anuluj,Cancelar,Cancelar,,,,,Отмена,,,,,,,,,,,,,,Prekliči,,Cancelar,,,,,,,,,,,,,,İptal,,,,Скасувати,,,,,,,,,,,,
user-management.content-fieldset-label,Account,,,,,,اعدادات المستخدم,,,,,,,,,,,,Korisničke postavke,,,,,,,,用户设置,,,,Uživatelské nastavení,,Gebruikersinstellingen,,,,,,,Paramètres utilisateur,,,,,,Benutzer-Einstellungen,,,,,,,,,,,,,,,,,,,,Impostazioni utente,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brukerinnstilling,,,,,Ustawienia użytkownika,Configurações do utilizador,Configurações do usuário,,,,,Настройки пользователя,,,,,,,,,,,,,,Račun,,Configuración de Usuario,,,,,,,,,,,,,,Kullanıcı Ayarları,,,,Налаштування користувача,,,,,,,,,,,,
user-management.description,Description,,,,,,الوصف,,,,,,,,,,,,Deskripcija,,,,,,,,描述,,,,Popis,,Omschrijving,,,,,,,Description,,,,,,Beschreibung,,,,,,,,,,,,,,,,,,,,Descrizione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opis,Descrição,Descrição,,,,,Описание,,,,,,,,,,,,,,Opis,,,,,,,,,,,,,,,,Açıklama,,,,Опис,,,,,,,,,,,,
user-management.disabled,Disabled,,,,,,معطل,,,,,,,,,,,,Onemogućeno,,,,,,,,已停用,,,,Zakázáno,,Uitgeschakeld,,,,,,,Désactivé,,,,,,Deaktiviert,,,,,,,,,,,,,,,,,,,,Disabilitato,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deaktivert,,,,,Nieaktywny,Desabilitado,Desabilitado,,,,,Отключенные,,,,,,,,,,,,,,Onemogočeno,,Deshabilitar,,,,,,,,,,,,,,Pasif,,,,Відключені,,,,,,,,,,,,
user-management.edit-modal-title,Edit user name,,,,,,تعديل اسم المستخدم,,,,,,,,,,,,Uredi korisničko ime,,,,,,,,修改名字,,,,Upravit uživatelské jméno,,Bewerk gebruikersnaam,,,,,,,Éditer le nom d’utilisateur,,,,,,Benutzername bearbeiten,,,,,,,,,,,,,,,,,,,,Modifica il nome utente,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rediger brukernavn,,,,,Zmień nazwe użytkownika,Alterar nome do utilizador,Alterar nome do usuário,,,,,Изменить имя,,,,,,,,,,,,,,Uredi uporabniško ime,,Editar nombre de usuario,,,,,,,,,,,,,,Düzenleme Kullanıcı Adı,,,,Змінити ім'я,,,,,,,,,,,,
user-management.email,Email,,,,,,البريد الالكتروني,,,,,,,,,,,,Email,,,,,,,,邮箱,,,,E-mail,,E-mail,,,,,,,Email,,,,,,E-Mail,,,,,,,,,,,,,,,,,,,,Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epost,,,,,Email,Correio eletrónico,E-mail,,,,,Email,,,,,,,,,,,,,,E-pošta,,Email,,,,,,,,,,,,,,E-Posta,,,,Email,,,,,,,,,,,,
user-management.enable-user,Enable user,,,,,,تفعيل المستخدم,,,,,,,,,,,,Omogući korisnika,,,,,,,,激活用户,,,,Povolit uživatele,,Gebruiker inschakelen,,,,,,,Activer l’utilisateur,,,,,,Benutzer aktivieren,,,,,,,,,,,,,,,,,,,,Abilita l'utente,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aktiver bruker,,,,,Uaktywnij użytkownika,Habilitar utilizador,Habilitar usuário,,,,,Включить пользователя,,,,,,,,,,,,,,Omogoči uporabnika,,Habilitar usuario,,,,,,,,,,,,,,Kullanıcıyı Etkinleştir,,,,Включити користувача,,,,,,,,,,,,
user-management.enable-user-and-close,Enable user and close,,,,,,تفعيل المستخدم و اغلاق,,,,,,,,,,,,Omogući korisnika i zatvori,,,,,,,,激活用户并关闭当前窗口,,,,Povolit uživatele a zavřít,,Gebruiker inschakelen en sluiten,,,,,,,Activer l’utilisateur et fermer,,,,,,Benutzer aktivieren und schließen,,,,,,,,,,,,,,,,,,,,Abilita l'utente e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aktiver bruker og lukk,,,,,Uaktywnij użytkownika i zamknij,Habilitar utilizador e fechar,Habilitar usuário e fechar,,,,,Включить пользователя и закрыть,,,,,,,,,,,,,,Omogoči uporabnika in zapri,,Habilitar usuario y cerrar,,,,,,,,,,,,,,Kullanıcıyı Etkinleştir Ve Kapat,,,,Включити користувача і закрити,,,,,,,,,,,,
user-management.enable-user-and-create-new,Enable user and create new,,,,,,تفعيل المستخدم وانشاء جديد,,,,,,,,,,,,Omogući korisnika i kreiraj novog,,,,,,,,激活用户并创建新用户,,,,Povolit uživatele a vytvořit nového,,Gebruiker inschakelen en nieuwe aanmaken,,,,,,,Activer l’utilisateur et créer un nouveau,,,,,,Benutzer aktivieren und weiteren erstellen,,,,,,,,,,,,,,,,,,,,Abilita l'utente e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aktiver bruker og opprett ny,,,,,Uaktywnij użytkownika i dodaj nowego,Habilitar utilizador e criar outro,Habilitar usuário e criar outro,,,,,Включить пользователя и создать еще,,,,,,,,,,,,,,Omogoči uporabnika in ustvari novo,,Habilitar usuario y crear nuevo,,,,,,,,,,,,,,Kullanıcıyı Etkinleştir Ve Yeni Oluştur,,,,Включити користувача і створити ще,,,,,,,,,,,,
user-management.enabled,Enabled,,,,,,مفعل,,,,,,,,,,,,Omogućeno,,,,,,,,已激活,,,,Povolen,,Ingeschakeld,,,,,,,Activé,,,,,,Aktiviert,,,,,,,,,,,,,,,,,,,,Abilitato,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,,,,,Aktywny,Habilitado,Habilitado,,,,,Включенные,,,,,,,,,,,,,,Omogočeno,,Habilitar,,,,,,,,,,,,,,Etkinleştirilmiş,,,,Включені,,,,,,,,,,,,
user-management.language,Language,,,,,,اللغة,,,,,,,,,,,,Jezik,,,,,,,,语言,,,,Jazyk,,Taal,,,,,,,Langue,,,,,,Sprache,,,,,,,,,,,,,,,,,,,,Lingua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Język,Idioma,Idioma,,,,,Язык,,,,,,,,,,,,,,Jezik,,,,,,,,,,,,,,,,Dil,,,,Мова,,,,,,,,,,,,
user-management.language-placeholder,Select a language,,,,,,اخر لغة,,,,,,,,,,,,Izaberi jezik,,,,,,,,选择语言,,,,Vyberte jazyk,,Taal selecteren,,,,,,,Sélectionner une langue,,,,,,Sprache auswählen,,,,,,,,,,,,,,,,,,,,Seleziona una lingua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wybierz język,Selecione um idioma,Selecione um idioma,,,,,Выберите язык,,,,,,,,,,,,,,Izberi jezik,,,,,,,,,,,,,,,,Bir Dil Seçin,,,,Оберіть мову,,,,,,,,,,,,
user-management.name,Name,,,,,,الاسم,,,,,,,,,,,,Ime,,,,,,,,名字,,,,Jméno,,Naam,,,,,,,Nom,,,,,,Name,,,,,,,,,,,,,,,,,,,,Nome,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navn,,,,,Nazwa,Nome,Nome,,,,,Имя,,,,,,,,,,,,,,Ime,,Nombre,,,,,,,,,,,,,,İsim,,,,Ім'я,,,,,,,,,,,,
user-management.otp,One time password,,,,,,كلمة المرور لمرة واحدة,,,,,,,,,,,,Jedno-upotrebna šifra,,,,,,,,一次性密码,,,,Jednorázové heslo,,Eenmalig wachtwoord,,,,,,,Mot de passe à usage unique,,,,,,Einmal-Passwort,,,,,,,,,,,,,,,,,,,,Password usa e getta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kod jednorazowy,Palavra-passe de uso único,Senha de uso único,,,,,Одноразовый пароль,,,,,,,,,,,,,,Enkratno geslo,,,,,,,,,,,,,,,,Tek Seferlik Şifre,,,,Одноразовий пароль,,,,,,,,,,,,
user-management.profile-image,Profile image,,,,,,صورة الملف الشخصي,,,,,,,,,,,,Profilna slika,,,,,,,,头像,,,,Profilový obrázek,,Profielfoto,,,,,,,Image de profil,,,,,,Profilbild,,,,,,,,,,,,,,,,,,,,Immagine profilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zdjęcie profilowe,Imagem de perfil,Imagem de perfil,,,,,Изображение профиля,,,,,,,,,,,,,,Profilna slika,,,,,,,,,,,,,,,,Profil Fotoğrafı,,,,Зображення профілю,,,,,,,,,,,,
user-management.role,Role,,,,,,الوظيفة,,,,,,,,,,,,Uloga,,,,,,,,角色,,,,Role,,Rol,,,,,,,Rôle,,,,,,Rolle,,,,,,,,,,,,,,,,,,,,Ruolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,,,,,Rola,Função,Função,,,,,Роль,,,,,,,,,,,,,,Vloga,,Rol,,,,,,,,,,,,,,Rol,,,,Роль,,,,,,,,,,,,
user-management.role-placeholder,Select a role,,,,,,اختيار وظيفة,,,,,,,,,,,,Odaberi ulogu,,,,,,,,选择一个角色,,,,Vyberte roli,,Rol selecteren,,,,,,,Sélectionner un rôle,,,,,,Rolle auswählen,,,,,,,,,,,,,,,,,,,,Seleziona un ruolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wybierz rolę,Selecione uma função,Selecione uma função,,,,,Выберите роль,,,,,,,,,,,,,,Izberi vlogo,,,,,,,,,,,,,,,,Bir Rol Seçin,,,,Оберіть роль,,,,,,,,,,,,
user-management.title,Title,,,,,,العنوان,,,,,,,,,,,,Naslov,,,,,,,,标题,,,,Nadpis,,Titel,,,,,,,Titre,,,,,,Titel,,,,,,,,,,,,,,,,,,,,Titolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tytuł,Título,Título,,,,,Заголовок,,,,,,,,,,,,,,Naziv,,,,,,,,,,,,,,,,Başlık,,,,Заголовок,,,,,,,,,,,,
user-management.trash,Trash,,,,,,المهملات,,,,,,,,,,,,Smeće,,,,,,,,已删除,,,,Koš,,Prullenbak,,,,,,,Corbeille,,,,,,Papierkorb,,,,,,,,,,,,,,,,,,,,Cestino,,,,,,,,,,,,,,,,,,,,,,,,,,,,Søppel,,,,,Kosz,Lixeira,Lixeira,,,,,В корзине,,,,,,,,,,,,,,Koš,,Borrados,,,,,,,,,,,,,,Çöp,,,,У кошику,,,,,,,,,,,,
user-management.update,Update,,,,,,تعديل,,,,,,,,,,,,Ažuriraj,,,,,,,,更新,,,,Aktualizovat,,Bijwerken,,,,,,,Mettre à jour,,,,,,Aktualisieren,,,,,,,,,,,,,,,,,,,,Aggiorna,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater,,,,,Zapisz,Atualizar,Atualizar,,,,,Обновить,,,,,,,,,,,,,,Posodobi,,Actualizar,,,,,,,,,,,,,,Güncelle,,,,Оновити,,,,,,,,,,,,
user-management.update-and-close,Update and close,,,,,,تعديل و اغلاق,,,,,,,,,,,,Ažuriraj i zatvori,,,,,,,,更新并关闭当前窗口,,,,Aktualizovat a zavřít,,Bijwerken en sluiten,,,,,,,Mettre à jour et fermer,,,,,,Aktualisieren und schließen,,,,,,,,,,,,,,,,,,,,Aggiorna e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater og lukk,,,,,Zapisz i zamknij,Atualizar e fechar,Atualizar e fechar,,,,,Обновить и закрыть,,,,,,,,,,,,,,Posodobi in zapri,,Actualizar y cerrar,,,,,,,,,,,,,,Güncelle Ve Kapat,,,,Оновити і закрити,,,,,,,,,,,,
user-management.update-and-create-new,Update and create new,,,,,,تعديل و انشاء جديد,,,,,,,,,,,,Ažuriraj i kreiraj novi,,,,,,,,更新并创建新用户,,,,Aktualizovat a vytvořit nového,,Bijwerken en nieuwe aanmaken,,,,,,,Mettre à jour et créer un nouveau,,,,,,Aktualisieren und weiteren erstellen,,,,,,,,,,,,,,,,,,,,Aggiorna e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater og opprett ny,,,,,Zapisz i dodaj nowego,Atualizar e criar outro,Atualizar e criar outro,,,,,Обновить и создать еще,,,,,,,,,,,,,,Posodobi in ustvari novo,,Actualizar t crear nuevo,,,,,,,,,,,,,,Güncelle Ve Yeni Oluştur,,,,Оновити і створити ще,,,,,,,,,,,,
user-management.update-disabled-and-close,Update disabled and close,,,,,,تعديل التعطيل وإغلاق,,,,,,,,,,,,Ažuriraj onemogućeno i zatvori,,,,,,,,更新并关闭窗口,,,,Aktualizovat deaktivovaného uživatele a zavřít,,Uitgeschakeld bijwerken en sluiten,,,,,,,Mettre à jour l’utilisateur désactivé et fermer,,,,,,Deaktivierten aktualisieren und schließen,,,,,,,,,,,,,,,,,,,,Aggiorna l'utente disabilitato e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater deaktivert bruker og lukk,,,,,Zapisz nieaktywnego użytkownika i zamknij,Atualizar desabilitado e fechar,Atualizar desabilitado e fechar,,,,,Обновить отключенного пользователя и закрыть,,,,,,,,,,,,,,Posodobi onemogočeno in zapri,,Actualizar usuario deshabilitado y cerrar,,,,,,,,,,,,,,Pasife Al Ve Kapat,,,,Оновити відключеного користувача і закрити,,,,,,,,,,,,
user-management.update-disabled-user,Update disabled user,,,,,,تعديل المستخدم المعطل,,,,,,,,,,,,Ažuriraj onemogućenog korisnika,,,,,,,,更新,,,,Aktualizovat deaktivovaného uživatele,,Uitgeschakelde gebruiker bijwerken,,,,,,,Mettre à jour l’utilisateur désactivé,,,,,,Deaktivierten Benutzer aktualisieren,,,,,,,,,,,,,,,,,,,,Aggiorna l'utente disabilitato,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater deaktivert bruker,,,,,Zapisz nieaktywnego użytkownika,Atualizar utilizador desabilitado,Atualizar usuário desabilitado,,,,,Обновить отключенного пользователя,,,,,,,,,,,,,,Posodobi onemogočenega uporabnika,,Actualizar usuario deshabilitado,,,,,,,,,,,,,,Pasif Kullanıcıyı Düzenle,,,,Оновити відключеного користувача,,,,,,,,,,,,
